hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_group	gene_group_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_id	lncipedia	gtrnadb	agr	mane_select	gencc
HGNC:55957	LINC02942	long intergenic non-protein coding RNA 2942	non-coding RNA	RNA, long non-coding	Approved	1q32.2	01q32.2					Long intergenic non-protein coding RNAs	1986	2021-11-10			2023-06-12	124904497	ENSG00000237074				NR_186170																									URS00009C6122					
HGNC:55958	LINC02943	long intergenic non-protein coding RNA 2943	non-coding RNA	RNA, long non-coding	Approved	21q22.2	21q22.2					Long intergenic non-protein coding RNAs	1986	2021-11-10			2021-11-10	107985484	ENSG00000237609				XR_001755054																									URS000031F5C3					
HGNC:55959	LINC02944	long intergenic non-protein coding RNA 2944	non-coding RNA	RNA, long non-coding	Approved	10q26.11	10q26.11					Long intergenic non-protein coding RNAs	1986	2021-11-10			2021-11-10	101927760	ENSG00000238276				XR_001747602																									URS0000EEF34E					
HGNC:55960	LINC02945	long intergenic non-protein coding RNA 2945	non-coding RNA	RNA, long non-coding	Approved	4q25	04q25	AC004704.1				Long intergenic non-protein coding RNAs	1986	2021-11-10			2022-10-17	123464519	ENSG00000249815				NR_186680																									URS00021F3545					
HGNC:27680	LINC02946	long intergenic non-protein coding RNA 2946	non-coding RNA	RNA, long non-coding	Approved	2q12.2	02q12.2	RMEL1	enriched in melanoma 1			Long intergenic non-protein coding RNAs	1986	2021-11-11			2021-11-11	285000	ENSG00000287036				NR_038891			20975957																						URS000075C0E9					
HGNC:55962	LINC02947	long intergenic non-protein coding RNA 2947	non-coding RNA	RNA, long non-coding	Approved	8q11.21	08q11.21					Long intergenic non-protein coding RNAs	1986	2021-11-11			2021-11-11	105375822	ENSG00000253140				NR_183462																									URS0000EF0050					
HGNC:55963	LINC02948	long intergenic non-protein coding RNA 2948	non-coding RNA	RNA, long non-coding	Approved	8p12	08p12					Long intergenic non-protein coding RNAs	1986	2021-11-11			2021-11-11	105379351	ENSG00000253182				XR_001745861																									URS000059DE26					
HGNC:55964	LINC02949	long intergenic non-protein coding RNA 2949	non-coding RNA	RNA, long non-coding	Approved	8p23.1	08p23.1					Long intergenic non-protein coding RNAs	1986	2021-11-11			2023-06-28	124901880	ENSG00000253505				NR_186597																									URS0000DB9AFA					
HGNC:55965	LINC02950	long intergenic non-protein coding RNA 2950	non-coding RNA	RNA, long non-coding	Approved	8p23.1	08p23.1					Long intergenic non-protein coding RNAs	1986	2021-11-11			2021-11-11	123466212	ENSG00000254153				NR_186598																									URS00022B9017					
HGNC:55967	LINC02951	long intergenic non-protein coding RNA 2951	non-coding RNA	RNA, long non-coding	Approved	11q14.1	11q14.1					Long intergenic non-protein coding RNAs	1986	2021-11-11		2021-11-11	2021-11-11	123466204	ENSG00000255503				NR_186233																									URS0000243185					
HGNC:55968	LINC02952	long intergenic non-protein coding RNA 2952	non-coding RNA	RNA, long non-coding	Approved	11q13.3	11q13.3					Long intergenic non-protein coding RNAs	1986	2021-11-11			2021-11-11	123466213	ENSG00000255606				NR_186235																									URS00002C41C0					
HGNC:55970	LINC02953	long intergenic non-protein coding RNA 2953	non-coding RNA	RNA, long non-coding	Approved	11q13.3	11q13.3					Long intergenic non-protein coding RNAs	1986	2021-11-11			2021-11-11	102724265	ENSG00000255980				NR_172877																									URS0002278313					
HGNC:55972	LINC02954	long intergenic non-protein coding RNA 2954	non-coding RNA	RNA, long non-coding	Approved	11q12.2	11q12.2					Long intergenic non-protein coding RNAs	1986	2021-11-11			2021-11-11	123466205	ENSG00000256733				NR_186234																									URS0000EF49EC					
HGNC:55973	LINC02955	long intergenic non-protein coding RNA 2955	non-coding RNA	RNA, long non-coding	Approved	12p12.1	12p12.1					Long intergenic non-protein coding RNAs	1986	2021-11-11			2021-11-11	107984516	ENSG00000256995				NR_120471																									URS000075D61A					
HGNC:55976	LINC02956	long intergenic non-protein coding RNA 2956	non-coding RNA	RNA, long non-coding	Approved	11q13.3	11q13.3					Long intergenic non-protein coding RNAs	1986	2021-11-12			2021-11-12	123466207	ENSG00000259854																													URS00002AAF49					
HGNC:55977	LINC02957	long intergenic non-protein coding RNA 2957	non-coding RNA	RNA, long non-coding	Approved	9q22.2	09q22.2					Long intergenic non-protein coding RNAs	1986	2021-11-12			2021-11-12	105376144	ENSG00000260454				NR_184136																									URS0000EF2795					
HGNC:55981	LINC02958	long intergenic non-protein coding RNA 2958	non-coding RNA	RNA, long non-coding	Approved	18q11.2	18q11.2					Long intergenic non-protein coding RNAs	1986	2021-11-12			2023-06-29	107985181	ENSG00000265752				NR_186640																									URS0000EF2328					
HGNC:55982	LINC02959	long intergenic non-protein coding RNA 2959	non-coding RNA	RNA, long non-coding	Approved	19q12	19q12					Long intergenic non-protein coding RNAs	1986	2021-11-12			2021-11-12	123466209	ENSG00000267599																													URS00001045EE					
HGNC:55985	LINC02960	long intergenic non-protein coding RNA 2960	non-coding RNA	RNA, long non-coding	Approved	14q32.11	14q32.11					Long intergenic non-protein coding RNAs	1986	2021-11-12			2021-11-12	123466210	ENSG00000275198																													URS0000788128					
HGNC:55986	LINC02961	long intergenic non-protein coding RNA 2961	non-coding RNA	RNA, long non-coding	Approved	1q42.3	01q42.3	PP2672				Long intergenic non-protein coding RNAs	1986	2021-11-12			2021-11-12	100130249	ENSG00000279261				NR_148962																									URS0000BC4478					
HGNC:53945	LINC02963	long intergenic non-protein coding RNA 2963	non-coding RNA	RNA, long non-coding	Approved	12p11.1	12p11.1	lncRNA-p3134				Long intergenic non-protein coding RNAs	1986	2021-11-18			2021-11-18	123706542	ENSG00000255652	OTTHUMG00000169290			NR_185896			29590649																						URS0000EEB263					
HGNC:53487	LINC02964	long intergenic non-protein coding RNA 2964	non-coding RNA	RNA, long non-coding	Approved	8q24.13	08q24.13					Long intergenic non-protein coding RNAs	1986	2021-11-18			2021-11-18	105375746	ENSG00000286122				XR_001746072																									URS0000E65310					
HGNC:56003	LINC02965	long intergenic non-protein coding RNA 2965	non-coding RNA	RNA, long non-coding	Approved	19q13.11	19q13.11	"CTC-523E23.5|lnc-ZNF30-3"				Long intergenic non-protein coding RNAs	1986	2021-11-25			2023-10-05	123497957	ENSG00000269086				NR_186333			"26556537|37434219"																						URS0000EEBD08					
HGNC:56006	LINC02966	long intergenic non-protein coding RNA 2966	non-coding RNA	RNA, long non-coding	Approved	2q14.1	02q14.1	AC016745.3				Long intergenic non-protein coding RNAs	1986	2021-11-29			2021-11-29	101927400	ENSG00000234997				NR_183358																									URS00022B322F					
HGNC:56007	LINC02967	long intergenic non-protein coding RNA 2967	non-coding RNA	RNA, long non-coding	Approved	20p11.21	20p11.21	AL035661.1				Long intergenic non-protein coding RNAs	1986	2021-11-29			2021-11-29	105372578	ENSG00000274173				XR_001754563			33759345																						URS0000780777					
HGNC:56008	LINC02968	long intergenic non-protein coding RNA 2968	non-coding RNA	RNA, long non-coding	Approved	Xp22.33 and Yp11.2	Xp22.33 and Yp11.2	AL683807.1				Long intergenic non-protein coding RNAs	1986	2021-12-01			2021-12-01	105373105	ENSG00000223511				XR_001755765																									URS0000D6069E					
HGNC:56010	LINC02970	long intergenic non-protein coding RNA 2970	non-coding RNA	RNA, long non-coding	Approved	20q13.33	20q13.33					Long intergenic non-protein coding RNAs	1986	2021-12-01			2021-12-01	105372712	ENSG00000273812				NR_184037																									URS0000EF3A64					
HGNC:56012	LINC02971	long intergenic non-protein coding RNA 2971	non-coding RNA	RNA, long non-coding	Approved	1q42.3	01q42.3	AL391832.1				Long intergenic non-protein coding RNAs	1986	2021-12-01			2021-12-01	123706537	ENSG00000237520				NR_186179																									URS00025E764C					
HGNC:56013	LINC02972	long intergenic non-protein coding RNA 2972	non-coding RNA	RNA, long non-coding	Approved	12p13.31	12p13.31	AC092490.1				Long intergenic non-protein coding RNAs	1986	2021-12-01			2021-12-01	123706525	ENSG00000249790				NR_186118																									URS00000F6216					
HGNC:56015	LINC02973	long intergenic non-protein coding RNA 2973	non-coding RNA	RNA, long non-coding	Approved	2p25.1	02p25.1	AC010904.2				Long intergenic non-protein coding RNAs	1986	2021-12-01			2022-01-17	123706551	ENSG00000272002																													URS00003D9D3D					
HGNC:56017	LINC02974	long intergenic non-protein coding RNA 2974	non-coding RNA	RNA, long non-coding	Approved	18p11.31	18p11.31	AP005671.1				Long intergenic non-protein coding RNAs	1986	2021-12-01			2021-12-01	123706546	ENSG00000266288																													URS00001709A5					
HGNC:56025	LINC02975	long intergenic non-protein coding RNA 2975	non-coding RNA	RNA, long non-coding	Approved	9q34.11	09q34.11					Long intergenic non-protein coding RNAs	1986	2021-12-02			2021-12-02	101929331	ENSG00000224307				NR_121587																									URS0000759B2B					
HGNC:56026	LINC02976	long intergenic non-protein coding RNA 2976	non-coding RNA	RNA, long non-coding	Approved	6p21.1	06p21.1	RP3-475N16.1				Long intergenic non-protein coding RNAs	1986	2021-12-03			2021-12-03	123706548	ENSG00000231113				NR_186646																									URS0000394BE3					
HGNC:56036	LINC02977	long intergenic non-protein coding RNA 2977	non-coding RNA	RNA, long non-coding	Approved	9q31.3	09q31.3	RP11-4O1.2				Long intergenic non-protein coding RNAs	1986	2021-12-06			2021-12-06	105376220	ENSG00000259953				NR_186812																									URS00005C8F4A					
HGNC:56041	LINC02978	long intergenic non-protein coding RNA 2978	non-coding RNA	RNA, long non-coding	Approved	17q11.2	17q11.2					Long intergenic non-protein coding RNAs	1986	2021-12-08			2021-12-08	123706530	ENSG00000265743																													URS0000298BE5					
HGNC:56043	LINC02979	long intergenic non-protein coding RNA 2979	non-coding RNA	RNA, long non-coding	Approved	18p11.21	18p11.21	RP11-703I16.1				Long intergenic non-protein coding RNAs	1986	2021-12-08			2021-12-08	123706539	ENSG00000267480																													URS00000B04B5					
HGNC:56046	LINC02980	long intergenic non-protein coding RNA 2980	non-coding RNA	RNA, long non-coding	Approved	6p22.2	06p22.2					Long intergenic non-protein coding RNAs	1986	2021-12-08			2021-12-08	123706533	ENSG00000272462				NR_186641																									URS0000070FEA					
HGNC:56055	LINC02981	long intergenic non-protein coding RNA 2981	non-coding RNA	RNA, long non-coding	Approved	7p15.2	07p15.2					Long intergenic non-protein coding RNAs	1986	2021-12-09			2021-12-09	441204	ENSG00000214870				NR_148505																									URS0000BC4626					
HGNC:56056	LINC02982	long intergenic non-protein coding RNA 2982	non-coding RNA	RNA, long non-coding	Approved	5p15.33	05p15.33					Long intergenic non-protein coding RNAs	1986	2021-12-09			2023-01-18	100506688	ENSG00000215246				NR_104614			26800519																						URS000075F099					
HGNC:56060	LINC02983	long intergenic non-protein coding RNA 2983	non-coding RNA	RNA, long non-coding	Approved	7p22.1	07p22.1					Long intergenic non-protein coding RNAs	1986	2021-12-10			2021-12-10	100129484	ENSG00000234432				NR_171035																									URS0000163ED1					
HGNC:56063	LINC02984	long intergenic non-protein coding RNA 2984	non-coding RNA	RNA, long non-coding	Approved	8q11.23	08q11.23	RP11-400K9.4				Long intergenic non-protein coding RNAs	1986	2021-12-10			2024-11-13	100507516	ENSG00000237807				NR_149032																									URS0000BC4481					
HGNC:56073	LINC02985	long intergenic non-protein coding RNA 2985	non-coding RNA	RNA, long non-coding	Approved	12q24.31	12q24.31	AC156455.1				Long intergenic non-protein coding RNAs	1986	2021-12-13			2022-07-06	100506691	ENSG00000256546				NR_135044			35321833																						URS0000A77235					
HGNC:56083	LINC02986	long intergenic non-protein coding RNA 2986	non-coding RNA	RNA, long non-coding	Approved	8q21.13	08q21.13					Long intergenic non-protein coding RNAs	1986	2021-12-20			2021-12-20	123689089	ENSG00000260317				NR_186600																									URS00000EB57A					
HGNC:56093	LINC02987	long intergenic non-protein coding RNA 2987	non-coding RNA	RNA, long non-coding	Approved	19q11	19q11					Long intergenic non-protein coding RNAs	1986	2021-12-20			2021-12-20	101927151	ENSG00000267575				NR_146733																									URS0000BC4504					
HGNC:56098	LINC02988	long intergenic non-protein coding RNA 2988	non-coding RNA	RNA, long non-coding	Approved	1q21.2	01q21.2					Long intergenic non-protein coding RNAs	1986	2022-01-05			2022-01-05	105371433	ENSG00000285554				NR_135098																									URS0000A76ACE					
HGNC:56100	LINC02989	long intergenic non-protein coding RNA 2989	non-coding RNA	RNA, long non-coding	Approved	11p15.3	11p15.3	lnc-MICAL2-1				Long intergenic non-protein coding RNAs	1986	2022-01-05			2022-03-02	125177370	ENSG00000255400				NR_186297			34970696																						URS00002FE54D					
HGNC:33810	LINC02991	long intergenic non-protein coding RNA 2991	non-coding RNA	RNA, long non-coding	Approved	2q37.3	02q37.3					Long intergenic non-protein coding RNAs	1986	2022-01-05			2023-03-15	401040	ENSG00000196758	OTTHUMG00000133345			NR_172921																									URS00007C8277					
HGNC:49287	LINC02992	long intergenic non-protein coding RNA 2992	non-coding RNA	RNA, long non-coding	Approved	2q14.1	02q14.1					Long intergenic non-protein coding RNAs	1986	2022-01-06			2022-01-06	100499194					NR_034130																									URS000075DADD					
HGNC:56105	LINC02993	long intergenic non-protein coding RNA 2993	non-coding RNA	RNA, long non-coding	Approved	2q22.3	02q22.3					Long intergenic non-protein coding RNAs	1986	2022-01-06			2022-01-06	105373656	ENSG00000287115				NR_136320																									URS0000A77430					
HGNC:56109	LINC02994	long intergenic non-protein coding RNA 2994	non-coding RNA	RNA, long non-coding	Approved	4q21.23	04q21.23					Long intergenic non-protein coding RNAs	1986	2022-01-06			2022-01-06	101928978	ENSG00000250546				NR_125909																									URS00007E3E2F					
HGNC:27744	LINC02995	long intergenic non-protein coding RNA 2995	non-coding RNA	RNA, long non-coding	Approved	5q35.2	05q35.2					Long intergenic non-protein coding RNAs	1986	2022-01-06			2022-01-06	285593	ENSG00000253955				NR_027108			12477932																						URS000075B2DF					
HGNC:56112	LINC02996	long intergenic non-protein coding RNA 2996	non-coding RNA	RNA, long non-coding	Approved	5p13.1	05p13.1	TCONS_00010315				Long intergenic non-protein coding RNAs	1986	2022-01-07			2022-01-07	101926960					NR_104635																									URS000075C967					
HGNC:56113	LINC02997	long intergenic non-protein coding RNA 2997	non-coding RNA	RNA, long non-coding	Approved	5q13.1	05q13.1					Long intergenic non-protein coding RNAs	1986	2022-01-07			2022-01-07	101928858	ENSG00000249364				NR_130779																									URS0000812103					
HGNC:56114	LINC02998	long intergenic non-protein coding RNA 2998	non-coding RNA	RNA, long non-coding	Approved	5q11.2	05q11.2	TCONS_00010334				Long intergenic non-protein coding RNAs	1986	2022-01-07			2022-01-07	102467080					NR_104658																									URS000075A65E					
HGNC:56115	LINC02999	long intergenic non-protein coding RNA 2999	non-coding RNA	RNA, long non-coding	Approved	5q31.1	05q31.1					Long intergenic non-protein coding RNAs	1986	2022-01-07			2022-01-07	102546229	ENSG00000250564				NR_105044																									URS00007599FD					
HGNC:56116	LINC03000	long intergenic non-protein coding RNA 3000	non-coding RNA	RNA, long non-coding	Approved	5q34	05q34					Long intergenic non-protein coding RNAs	1986	2022-01-07			2022-01-07	105377703	ENSG00000241956				XR_001742489																									URS0000575D61					
HGNC:56118	LINC03001	long intergenic non-protein coding RNA 3001	non-coding RNA	RNA, long non-coding	Approved	6p11.2	06p11.2	TCONS_00011222				Long intergenic non-protein coding RNAs	1986	2022-01-07			2022-01-07	100506188					NR_109774																									URS000075B82C					
HGNC:56123	LINC03002	long intergenic non-protein coding RNA 3002	non-coding RNA	RNA, long non-coding	Approved	6q23.2	06q23.2					Long intergenic non-protein coding RNAs	1986	2022-01-10			2022-01-10	101928304	ENSG00000232310				NR_125855																									URS00007E3CC0					
HGNC:56126	LINC03003	long intergenic non-protein coding RNA 3003	non-coding RNA	RNA, long non-coding	Approved	6p22.1	06p22.1					Long intergenic non-protein coding RNAs	1986	2022-01-10		2022-01-10	2023-03-08	101929006	ENSG00000290496				NR_134630																									URS0000A76F54					
HGNC:56128	LINC03004	long intergenic non-protein coding RNA 3004	non-coding RNA	RNA, long non-coding	Approved	6q23.3	06q23.3					Long intergenic non-protein coding RNAs	1986	2022-01-10		2022-01-10	2022-01-10	102723649	ENSG00000230533				NR_125867																									URS00007E3CB1					
HGNC:56130	LINC03005	long intergenic non-protein coding RNA 3005	non-coding RNA	RNA, long non-coding	Approved	6p22.3	06p22.3					Long intergenic non-protein coding RNAs	1986	2022-01-10			2022-01-10	105374972					NR_134613																									URS0000A7779A					
